x_mean,x_std,x_max,x_min,x_mad,y_mean,y_std,y_max,y_min,y_mad,z_mean,z_std,z_max,z_min,z_mad,activity
2.3266666,5.2703977,8.05,-4.67,4.6644444,2.3533335,5.2559323,8.05,-4.63,4.6555557,2.3633332,5.2781076,8.12,-4.63,4.662222,Sitting
2.3266666,5.408058,8.5,-4.67,4.6644444,1.93,5.373087,8.08,-5.01,4.6266665,2.25,5.3265433,8.16,-4.75,4.6666665,Sitting
2.3133333,5.246461,8.12,-4.59,4.602222,2.25,5.3063545,8.16,-4.71,4.64,2.3,5.296307,8.16,-4.67,4.6466665,Sitting
2.3933334,5.233917,8.01,-4.59,4.6555557,2.4166665,5.3042393,8.24,-4.59,4.6711116,2.3600001,5.0935454,8.35,-4.1,4.306667,Sitting
2.3533332,5.275783,8.12,-4.63,4.6555557,2.4533331,5.23265,8.16,-4.48,4.6222224,2.43,5.206707,8.16,-4.44,4.58,Sitting
2.1233332,5.3323812,8.08,-4.86,4.6555557,2.1299999,5.3336725,8.08,-4.86,4.66,2.1633332,5.311073,8.05,-4.82,4.6555557,Sitting
2.1233332,5.312415,8.08,-4.82,4.628889,2.1233332,5.364739,8.12,-4.9,4.6822224,2.0966666,5.347288,8.08,-4.9,4.6644444,Sitting
2.16,5.316772,8.12,-4.79,4.633333,2.2133334,5.3443446,8.24,-4.75,4.642222,2.1866667,5.3467145,8.2,-4.79,4.651111,Sitting
2.2366667,5.3440704,8.16,-4.79,4.6844444,2.2133334,5.265614,8.05,-4.71,4.615556,2.25,5.3063545,8.16,-4.71,4.64,Sitting
2.39,5.29732,8.01,-4.71,4.733333,2.4666665,5.184145,7.97,-4.48,4.631111,2.5433333,5.1565967,8.01,-4.37,4.608889,Sitting
2.9633334,4.942883,8.89,-3.21,4.115556,3.0766668,4.8913894,8.85,-3.11,4.1244445,3.1433334,4.8423295,8.81,-3.02,4.108889,Sitting
3.0133333,4.8857913,8.43,-3.41,4.2822223,3.0,4.8797197,8.35,-3.45,4.2999997,3.0266666,4.87675,8.39,-3.41,4.291111,Sitting
3.5600002,4.434193,8.35,-2.34,3.9333334,3.5366666,4.4644694,8.54,-2.3,3.8911111,3.68,4.4891276,8.66,-2.22,3.9333332,Sitting
3.0933335,4.7456813,9.43,-1.99,4.2244444,3.5633333,4.888574,10.0,-1.84,4.291111,3.7366667,4.5277543,9.72,-1.23,3.988889,Standing
3.5466669,4.399101,9.3,-1.38,3.8355558,3.49,4.646052,9.51,-1.8,4.013334,3.506667,4.444032,9.3,-1.5,3.8622224,Standing
3.58,4.469034,9.58,-1.14,3.9999998,3.5566664,4.4721756,9.53,-1.23,3.9822223,3.6266663,4.533963,9.66,-1.27,4.022222,Standing
3.6833332,4.5083647,9.28,-1.76,3.7311108,3.5999997,4.48866,9.19,-1.8,3.7266665,3.5199997,4.4430695,9.11,-1.76,3.7266665,Standing
3.783333,4.439973,9.62,-1.14,3.8911111,3.6366665,4.3756475,9.38,-1.23,3.8288891,3.5633335,4.523143,9.38,-1.65,3.877778,Standing
3.8033333,4.3300066,9.47,-1.04,3.777778,3.6633332,4.4401903,9.47,-1.31,3.8711112,3.756667,4.3823915,9.47,-1.18,3.8088887,Standing
3.7166665,4.4053407,9.47,-1.23,3.8355558,3.7533333,4.379455,9.43,-1.23,3.7844448,3.8966665,4.4521327,9.7,-1.12,3.8688889,Standing
3.8166666,4.38927,9.47,-1.23,3.7688892,3.82,4.372071,9.47,-1.18,3.7666667,3.7333336,4.3660536,9.34,-1.31,3.7377777,Standing
3.8833332,4.3299756,9.62,-0.84,3.8244445,3.8866665,4.36001,9.7,-0.8,3.8755558,3.8666668,4.3929133,9.62,-1.04,3.8355553,Standing
3.8500001,4.470936,9.58,-1.33,3.82,3.6266668,4.3100605,9.3,-1.14,3.7822225,3.6466668,4.461071,9.38,-1.5,3.8222225,Standing
3.7133331,4.40649,9.58,-1.04,3.911111,3.6899998,4.425811,9.53,-1.18,3.8933334,3.6566668,4.422988,9.51,-1.18,3.9022224,Standing
3.8066666,4.347002,9.3,-1.33,3.6622226,3.793333,4.350711,9.23,-1.42,3.6244442,3.8333333,4.3627696,9.34,-1.33,3.671111,Standing
3.8833334,4.3241215,9.43,-1.12,3.697778,3.8233335,4.3084903,9.38,-1.12,3.7044446,3.9766667,4.286485,9.47,-0.99,3.6622226,Standing
3.8466666,4.285116,9.58,-0.72,3.8222225,3.8033333,4.3219233,9.53,-0.91,3.8177776,3.8,4.360833,9.53,-1.04,3.8199997,Standing
3.753333,4.3553367,9.38,-1.23,3.7511113,3.67,4.3751345,9.34,-1.31,3.78,3.7066667,4.4495416,9.43,-1.42,3.8155556,Standing
3.493333,4.5228114,9.28,-1.76,3.8577776,3.5733335,4.4464316,9.38,-1.42,3.871111,3.903333,4.3197556,9.58,-0.89,3.7844446,Standing
2.89,5.266352,9.77,-3.02,4.5866666,2.6066668,5.4618826,9.81,-3.41,4.8022227,2.91,5.14424,9.85,-2.45,4.626667,Standing
3.2266667,4.792441,9.81,-1.46,4.388889,2.993333,5.0442996,9.85,-2.14,4.571111,2.8466666,5.0044665,9.7,-2.11,4.5688887,Standing
2.86,5.0463257,9.77,-2.14,4.606667,2.8500001,5.0929823,9.77,-2.34,4.6133337,2.84,5.0476923,9.7,-2.3,4.5733333,Standing
2.8766668,5.1227617,9.47,-3.02,4.3955555,2.5466669,5.20966,9.43,-3.17,4.588889,2.926667,4.9588733,9.47,-2.53,4.362222,Standing
3.0599997,4.7478914,9.53,-1.73,4.313333,3.3133335,4.643105,9.77,-0.95,4.304445,3.3666668,4.6577277,9.81,-1.04,4.2955556,Standing
3.18,5.0568237,9.96,-2.18,4.52,3.1966667,4.644605,9.51,-1.53,4.208889,3.2833335,4.897444,9.96,-1.65,4.4511113,Standing
3.49,4.532174,9.77,-0.76,4.186667,3.4099998,4.8774033,10.15,-1.23,4.4933333,2.67,5.334398,10.04,-2.41,4.9133334,Standing
3.67,4.3751345,9.34,-1.31,3.78,3.6433334,4.504474,9.47,-1.5,3.8844445,3.64,4.5419455,9.47,-1.61,3.8866665,Standing
3.6866667,4.3202577,9.38,-1.08,3.7955558,3.6466665,4.507463,9.53,-1.42,3.9222221,3.5266666,4.661168,9.58,-1.76,4.0355554,Standing
3.9033334,4.377399,9.72,-0.84,3.8777778,3.62,4.403461,9.38,-1.31,3.8400002,3.4466667,4.3969107,9.08,-1.65,3.7555554,Standing
3.7266665,4.4787374,9.62,-1.23,3.928889,3.72,4.465422,9.62,-1.18,3.9333332,3.74,4.4112887,9.58,-1.08,3.8933334,Standing
3.2866669,4.6865506,9.81,-0.99,4.348889,3.2833335,4.82654,9.77,-1.8,4.3244443,3.5,4.872583,10.04,-1.65,4.36,Standing
3.7066667,4.4931083,9.58,-1.33,3.9155557,3.5699997,4.5108833,9.53,-1.38,3.9733334,3.5633335,4.4971423,9.58,-1.23,4.011111,Standing
3.5533333,4.5043263,9.51,-1.38,3.9711113,3.5900002,4.5424223,9.51,-1.53,3.9466667,3.6899998,4.511814,9.58,-1.38,3.9266665,Standing
3.6533334,4.8081617,9.66,-2.11,4.004444,3.8566666,4.5308156,9.58,-1.5,3.8155556,3.6599998,4.3314433,9.3,-1.23,3.7600002,Standing
3.7133331,4.507959,9.72,-1.14,4.0044446,3.71,4.533895,9.72,-1.23,4.0066667,3.7033331,4.5105386,9.72,-1.14,4.0111113,Standing
3.7033336,4.4751487,9.51,-1.38,3.871111,3.6566668,4.467642,9.51,-1.33,3.9022224,3.6866665,4.441354,9.53,-1.23,3.8955555,Standing
3.8300002,4.4261575,9.72,-0.95,3.926667,3.7700002,4.4862533,9.85,-0.84,4.0533338,3.613333,4.4659624,9.7,-0.89,4.057778,Standing
3.55,4.541505,9.58,-1.38,4.02,3.55,4.5836444,9.66,-1.38,4.0733333,3.5900002,4.5328355,9.66,-1.23,4.0466666,Standing
3.6999998,4.475988,9.58,-1.27,3.92,3.7333333,4.398714,9.53,-1.12,3.8644445,3.7033331,4.516004,9.66,-1.27,3.9711113,Standing
3.8966668,4.477986,9.85,-0.95,3.9688892,3.7900002,4.4984965,9.77,-1.08,3.986667,3.68,4.554141,9.77,-1.18,4.06,Standing
3.5733335,4.4464316,9.38,-1.42,3.871111,3.57,4.420551,9.3,-1.46,3.82,3.64,4.4862676,9.51,-1.38,3.9133332,Standing
3.5133333,4.6254177,9.7,-1.42,4.1244445,3.5,4.5862403,9.62,-1.42,4.08,3.45,4.663868,9.7,-1.5,4.1666665,Standing
3.6766665,4.448118,9.62,-1.08,3.9622223,3.6966667,4.31717,9.47,-0.91,3.848889,3.7300003,4.409815,9.62,-0.99,3.9266665,Standing
3.78,4.4766583,9.77,-0.99,3.9933336,3.74,4.5224404,9.81,-1.04,4.0466666,3.6533334,4.346158,9.51,-0.89,3.9044445,Standing
3.8233335,4.417287,9.7,-0.95,3.9177778,3.8166666,4.4026833,9.7,-0.89,3.9222221,3.82,4.4164767,9.77,-0.8,3.966667,Standing
3.3666668,4.4217215,9.3,-1.31,3.955556,3.45,4.498496,9.43,-1.42,3.986667,3.8666668,4.5013356,9.81,-1.08,3.9622223,Standing
3.5366669,4.693317,9.92,-1.23,4.2555556,3.3966668,4.7671194,9.81,-1.61,4.2755556,3.2699997,4.6345296,9.58,-1.42,4.2066665,Standing
3.3266666,4.5619607,9.53,-1.31,4.1355553,3.1366665,4.889065,9.53,-2.34,4.2622223,3.1066666,4.941419,9.58,-2.41,4.3155556,Standing
3.2833335,4.614913,9.43,-1.69,4.097778,3.4633334,4.6046667,9.58,-1.53,4.077778,3.5,4.61834,9.66,-1.46,4.1066666,Standing
3.32,4.674491,9.58,-1.65,4.173333,3.3866665,4.7207365,9.7,-1.65,4.208889,3.5733337,4.661361,9.85,-1.31,4.1844444,Standing
3.5900002,4.734751,10.27,-0.15,4.4533334,3.67,4.516392,10.04,0.08,4.2466664,3.2066662,4.675941,9.66,-1.27,4.3022223,Standing
3.7600002,4.2535944,9.3,-1.04,3.6933334,3.74,4.3711786,9.3,-1.38,3.706667,3.8733332,4.308916,9.38,-1.14,3.671111,Standing
3.4099998,4.7447305,10.04,-0.8,4.42,3.46,4.684812,10.04,-0.5,4.386667,3.3500001,4.5199776,9.66,-0.69,4.2066665,Standing
3.0366666,4.957246,9.96,-1.38,4.6155553,3.1066666,4.9559813,10.08,-0.99,4.648889,2.9099998,4.911456,9.81,-1.23,4.6000004,Standing
3.8433332,3.8851025,9.04,-0.3,3.4644444,3.8166664,4.1615806,9.23,-0.89,3.6088886,3.54,4.586858,9.77,-1.14,4.153333,Standing
3.7287025,4.8066416,8.43,-2.8738933,4.40173,5.187887,5.1485085,10.92,-1.56634,4.5028176,8.1235285,2.8366764,10.53,4.140586,2.6552951,Walking
2.0773127,3.7217572,7.16,-1.6480621,3.3884583,3.399563,5.7439218,11.07,-2.7513103,5.113624,2.4373457,6.150765,9.34,-5.597963,5.3568726,Walking
7.038023,3.0863433,9.77,2.7240696,2.8759692,2.8519638,2.936761,5.83,-1.1441092,2.6640484,8.694951,7.975366,18.5,-1.0351465,6.5366993,Walking
-0.026118359,3.225612,4.14,-3.718355,2.7774122,-0.90335244,3.8681471,4.44,-4.5900574,3.5622349,6.814383,2.0699573,9.72,5.053149,1.937078,Walking
6.910933,8.671353,18.81,-1.607201,7.932711,2.8860538,5.592529,10.65,-2.3018389,5.175964,0.99365336,3.5077367,4.1,-3.9090397,3.2684622,Walking
8.643731,5.7716746,13.48,0.53119355,5.408358,7.2137313,4.8549256,11.92,0.53119355,4.4550247,7.025101,9.68822,18.39,-5.284695,8.206532,Walking
2.9084148,4.2026086,6.85,-2.9147544,3.8821132,4.3657146,5.2502394,8.96,-2.982856,4.8990474,7.757508,3.8045278,11.35,2.4925237,3.5099897,Walking
3.9839795,3.9861443,7.01,-1.6480621,3.7546942,6.601337,1.9125987,9.3,5.09401,1.7991091,5.838513,4.782371,10.08,-0.84446156,4.455316,Walking
3.4368231,3.8863115,8.77,-0.38,3.5554516,2.0851994,4.8109155,8.43,-3.214402,4.2298675,4.112571,6.92353,11.75,-5.012288,6.083239,Walking
-0.653411,3.964124,4.82,-4.440233,3.6489408,5.6623282,2.1231174,8.47,3.336985,1.8717812,10.178747,3.2998104,12.68,5.5162406,3.1083374,Walking
7.381872,3.1314995,9.72,2.9556155,2.9508374,6.5507436,4.5852103,11.45,0.42223078,4.0856752,7.0305486,8.740153,17.69,-3.718355,7.1659355,Walking
5.1824207,5.851434,13.14,-0.7627395,5.3050537,1.4848536,3.508085,5.41,-3.1054392,3.0601952,-0.17813396,3.5613286,4.82,-3.214402,3.3320894,Walking
7.3434052,8.5328455,18.77,-1.7297841,7.6177306,3.7248924,4.157416,9.19,-0.88532263,3.643405,1.7095633,3.2730663,5.01,-2.7513103,2.9739158,Walking
6.4852962,6.7950706,15.36,-1.1441092,5.916468,4.837502,6.8361826,13.06,-3.6774938,5.676664,2.239048,4.180208,7.25,-2.982856,3.4812691,Walking
2.6292179,3.7452257,5.71,-2.6423476,3.5143766,3.0000718,3.457772,6.44,-1.7297841,3.1532376,3.1021335,2.7834861,5.48,-0.8036005,2.6038225,Walking
2.702205,3.777561,6.24,-2.5333846,3.4903934,3.4376,3.654076,6.93,-1.607201,3.3632002,3.5007048,3.8831942,7.4,-1.7978859,3.5323937,Walking
4.776647,2.3984823,8.05,2.3699405,2.1822357,5.757273,7.50395,14.44,-3.8681788,6.416968,5.784233,3.6276844,10.8,2.3426998,3.3438444,Walking
3.1046839,6.583615,12.11,-3.445948,6.003544,1.073999,3.758436,4.94,-4.0180025,3.3946679,0.7622052,2.9522967,4.63,-2.5333846,2.57853,Walking
1.4943382,3.7452784,5.79,-3.336985,3.2208824,0.01416866,2.7279027,2.83,-3.6774938,2.4611084,-0.55543345,2.7246215,3.21,-3.1463003,2.510289,Walking
8.925126,3.233735,13.25,5.47538,2.8832486,6.1156363,4.7003803,10.23,-0.46309182,4.3858185,6.8439994,7.7160583,13.18,-4.0180025,7.2413344,Walking
7.3284016,1.309596,8.81,5.6252036,1.1354651,5.0978475,6.3308635,10.5,-3.7864566,5.922869,9.820104,2.4859886,13.33,7.89,2.339931,Walking
2.4810638,4.416307,7.06,-3.486809,3.9785817,3.5581284,4.61264,7.12,-2.9556155,4.3424954,4.1857667,4.656762,8.2,-2.3426998,4.3523107,Walking
3.7274826,4.1141477,8.77,-1.3075534,3.3616788,9.030117,7.3522787,17.67,-0.29964766,6.2198434,2.5521333,3.9646614,8.12,-0.8036005,3.7119112,Walking
6.6952057,7.270737,16.86,0.27,6.77653,2.3108351,5.4617267,9.53,-3.6774938,4.812776,0.84462523,2.9281826,2.96,-3.2961242,2.7604997,Walking
5.0787797,2.9435978,8.77,1.56634,2.4608133,5.5682845,4.75339,9.96,-1.0351465,4.402287,6.550457,4.434249,10.61,0.38136974,4.1127243,Walking
2.529446,4.2169642,7.86,-2.4516625,3.5537026,3.743679,3.8720396,9.04,-0.10896278,3.5308807,2.4632943,3.7970498,7.08,-2.2201166,3.1222742,Walking
1.2528378,2.872161,4.29,-2.6014864,2.5695496,-0.119223356,3.716572,5.05,-3.5276701,3.446149,-0.642426,3.4848206,2.83,-5.407278,3.176568,Walking
8.03291,8.893247,16.21,-4.3312707,8.242786,1.0715591,2.4999387,4.6,-0.88532263,2.352294,3.9827793,5.484161,10.95,-2.4516625,4.6448135,Walking
3.9848926,5.5817347,11.8,-0.88532263,5.210072,1.5554863,3.460335,5.01,-3.173541,3.1526852,0.89559716,2.5589206,3.15,-2.6832085,2.3858705,Walking
1.1506659,3.664421,4.06,-4.0180025,3.4457788,13.117038,2.526947,16.59,10.651112,2.3153088,3.1028569,0.90690875,4.21,1.9885708,0.74285746,Walking
6.05773,7.1714516,13.8,-3.486809,6.363027,6.959576,9.769116,19.5,-4.3312707,8.360283,4.8673515,4.4929724,11.07,0.5720546,4.135099,Walking
3.6039991,6.0870028,10.88,-4.0180025,5.0813346,3.225956,5.635922,9.11,-4.372132,5.065392,2.6671562,4.6388273,7.55,-3.568531,4.157125,Walking
5.005257,1.5790266,7.21,3.5957718,1.4698285,5.402303,6.5601206,14.56,-0.46309182,6.1051316,7.3965893,8.39696,14.14,-4.440233,7.891215,Walking
6.103067,6.0538063,11.14,-2.4108016,5.6759114,7.0387225,9.6853285,18.43,-5.243834,8.188371,6.842003,5.480283,14.21,1.0760075,4.9119987,Walking
8.883868,4.291505,14.82,4.8216033,3.9574215,6.989067,3.8055887,9.7,1.607201,3.5879104,6.5646453,8.979767,15.64,-5.6660647,8.153808,Walking
6.7772927,4.8674607,12.64,0.7218784,4.036943,7.9333725,4.0812635,11.5,2.2201166,3.808837,6.232322,6.645124,12.91,-2.8330324,6.04357,Walking
4.1758842,4.8703346,8.43,-2.6423476,4.545488,6.3328767,4.796973,10.53,-0.38136974,4.4761643,9.031036,2.4172492,12.34,6.6331096,2.2059758,Walking
6.7436585,3.8633187,11.69,2.2609777,3.29756,6.909864,7.927933,12.95,-4.2904096,7.4668484,1.2691976,2.959652,5.41,-1.33,2.760535,Walking
4.3743253,4.7747664,9.89,-1.7570249,4.0875664,3.6687613,4.8791375,8.47,-3.0237172,4.4616523,2.681866,4.352423,7.16,-3.214402,3.9308453,Walking
3.0394459,5.6905317,10.88,-2.4516625,5.227036,0.972153,2.9828074,3.72,-3.173541,2.7637959,0.34565583,2.2503734,2.07,-2.8330324,2.1191256,Walking
6.386823,3.1922967,9.19,1.920469,2.9775693,5.51771,4.8276463,10.23,-1.1168685,4.4230523,7.9789753,1.609323,9.23,5.706926,1.5146995,Walking
10.112649,7.7254033,17.43,-0.5720546,7.123135,1.9529157,3.1771977,5.9,-1.88,2.6313896,3.154912,5.2730613,9.66,-3.255263,4.336725,Walking
7.253947,6.1285195,15.89,2.3018389,5.7573695,3.0543969,5.567319,10.12,-3.486809,4.710402,1.6214615,3.2652845,4.44,-2.9556155,3.0513847,Walking
3.626321,2.5767527,6.21,0.10896278,2.3449054,3.9100587,3.052309,7.21,-0.14982383,2.7065885,5.733047,4.084606,8.77,-0.040861044,3.8492718,Walking
6.345146,4.6421833,12.91,3.02,4.376569,1.9008354,4.5028815,7.35,-3.6774938,3.7188861,0.79277915,2.3043478,2.68,-2.4516625,2.1629612,Walking
8.635342,2.3021946,11.88,6.78,2.1631055,7.2366467,3.4494174,9.96,2.3699405,3.2444708,5.528708,1.5912988,6.89,3.2961242,1.4883894,Walking
7.645956,9.199458,17.97,-4.372132,8.012058,7.4405937,7.0501437,17.12,0.53,6.452938,1.8326226,5.462262,8.92,-4.372132,4.7249184,Walking
5.732512,7.7003264,13.21,-4.862464,7.063318,8.1851015,9.742576,17.43,-5.284695,8.979865,7.7127266,6.2958946,16.59,2.68,5.9181824,Walking
6.956185,8.581598,16.7,-4.1814466,7.4250884,7.6995826,6.485581,16.74,1.8387469,6.026945,3.2487612,5.2433205,9.81,-3.0237172,4.3741593,Walking
2.513543,5.0452747,7.5,-4.399372,4.6086097,3.1938095,3.7606761,6.82,-1.9885708,3.4549205,2.8344946,3.1932971,6.28,-1.4165162,2.8340073,Walking
0.8010638,3.0375445,3.17,-3.486809,2.8585815,12.604675,1.5326726,14.75,11.264028,1.4302158,5.224977,1.7430043,6.59,2.7649305,1.6400309,Walking
7.227965,3.0931838,9.77,2.8738933,2.902714,6.21882,6.8684473,13.06,-3.173541,6.261574,6.558735,10.778419,19.57,-6.8237944,8.921687,Walking
5.3234057,5.5528197,11.84,-1.7297841,4.702126,2.1053102,4.7365656,8.54,-2.7240696,4.2897935,3.8443968,5.797835,10.69,-3.486809,4.8874707,Walking
6.2068563,5.8837605,11.35,-2.0294318,5.4908586,7.0110245,10.00131,18.73,-5.706926,8.478634,6.7535415,6.1148944,15.4,2.3,5.764305,Walking
6.76621,5.380429,12.6,-0.38136974,4.7650533,8.554898,2.3289871,10.53,5.284695,2.1801355,6.651507,5.784544,10.95,-1.525479,5.451324,Walking
3.2226095,4.456463,7.86,-2.7921712,4.009854,3.1901305,3.7614458,7.12,-1.879608,3.3798256,3.3243248,3.7668126,7.25,-1.7570249,3.3875668,Walking
2.9507768,5.574334,10.08,-3.5276701,4.7528157,1.2787608,3.1376305,4.37,-3.0237172,2.8683186,0.30881962,2.6267252,3.17,-3.173541,2.321574,Walking
7.3296027,5.5585184,11.3,-0.53119355,5.2405305,6.228741,5.4228954,12.6,-0.6537767,4.588345,5.875232,10.665249,18.96,-7.164303,8.723178,Walking
3.9887526,5.4810457,11.686258,-0.65,5.1316705,5.860462,3.7268093,10.04,0.99,3.246975,5.7836003,5.2077336,13.14,1.8,4.9042664,Walking
2.6914616,4.524241,8.12,-2.9556155,3.7647178,2.2631252,3.7522125,6.59,-2.5606253,3.2158334,3.803105,3.7436943,8.81,-0.19068487,3.33793,Walking
2.325597,5.874447,10.57,-2.6832085,5.496268,2.3254864,5.48329,9.81,-3.173541,4.989676,2.6155386,4.4623733,8.35,-2.5333846,3.8229744,Walking
5.067201,0.2936423,5.48,4.8216033,0.27519926,10.836972,4.9331493,16.7,4.630918,4.1373706,3.3413696,1.5910931,4.86,1.1441092,1.4648404,Walking
5.4482255,10.003246,19.57,-2.34,9.4145155,2.4785326,6.8216395,12.07,-3.214402,6.3943114,1.0771431,2.5653267,4.29,-1.9885708,2.1419046,Walking
5.608265,3.3339207,9.47,1.334794,2.8489807,6.459374,5.161052,11.18,-0.7218784,4.787502,7.282041,3.6679943,12.15,3.2961242,3.2453053,Walking
2.1708353,5.734134,9.96,-3.6774938,5.192776,2.9453099,4.880881,9.19,-2.7240696,4.1631265,2.2127793,3.9513702,7.21,-2.4516625,3.3314807,Walking
9.445544,5.094029,16.04,3.636633,4.396304,0.52795863,6.345004,9.47,-4.59,5.961361,3.1429489,6.246423,11.92,-2.1111538,5.8513675,Walking
-2.0177164,3.3939936,2.72,-5.053149,3.1584778,12.78296,2.0355165,15.21,10.228881,1.7027197,4.6127462,2.3459496,7.16,1.4982382,2.0763385,Walking
4.9309716,9.780545,18.47,-4.29,9.026019,1.3653102,3.8645284,6.55,-2.7240696,3.45646,0.98403805,2.4193594,4.1,-1.7978859,2.077308,Walking
5.0324,2.527478,7.63,1.607201,2.2834663,5.1712203,4.9110513,10.0,-1.56634,4.4917064,5.595297,5.4406447,12.18,-1.1441092,4.4929376,Walking
4.625754,6.5200863,13.8,-0.7627395,6.1161647,1.5851406,5.299246,9.0,-3.0645783,4.9432397,2.8422053,6.3435597,11.75,-2.5333846,5.93853,Walking
-2.6433525,3.3496113,2.07,-5.41,3.1422348,7.3129935,0.8454931,8.35,6.2789803,0.6913379,10.037148,4.4554954,14.98,4.1814466,3.9038017,Walking
0.8459429,3.4715924,5.52,-2.7921712,3.116038,0.01209418,4.569151,6.47,-3.41,4.3052707,-0.25314394,1.4409775,1.5,-2.0294318,1.1841918,Walking
6.6371617,3.1167538,10.19,2.6014864,2.6904504,6.9207044,6.421337,13.48,-1.7978859,5.812393,7.5085716,8.675618,19.42,-0.9942854,7.9409523,Walking
5.3124003,3.983466,10.84,1.607201,3.6850665,4.4682455,5.7491703,10.53,-3.255263,5.149006,5.833405,5.5221133,11.3,-1.7297841,5.042126,Walking
6.489067,4.5339065,12.53,1.607201,4.0272884,6.0169144,6.8208966,14.52,-2.1792557,5.6687236,4.813041,10.828269,19.53,-6.2108784,9.811307,Walking
2.4996154,3.6780086,6.89,-2.1111538,3.073846,3.2319248,4.8853726,8.31,-3.3642259,4.3974338,5.475962,3.380553,9.96,1.7978859,2.989359,Walking
-0.3582317,4.9836907,6.47,-5.284695,4.5521545,6.397215,9.711354,19.5,-3.718355,8.73519,2.1704953,4.8554807,7.89,-3.98,4.1003304,Walking
1.9245666,4.1752977,7.08,-3.1463003,3.4369557,0.8791588,2.8874679,4.56,-2.4925237,2.4538941,-0.90876675,3.4682672,3.99,-3.57,3.2658443,Walking
8.197872,1.6013743,10.46,6.973618,1.5080848,4.516928,5.927616,9.81,-3.759216,5.5174294,8.009301,2.8660526,11.54,4.52,2.353799,Walking
2.1840968,4.9804597,9.19,-1.9477097,4.670602,3.4601307,5.7062664,11.37,-1.879608,5.2732463,1.3052125,5.0747237,7.63,-4.7943625,4.216525,Walking
0.18157904,4.249848,6.17,-3.255263,3.9922807,-2.2216957,2.8682063,1.73,-4.99,2.6344635,3.6748207,2.0051098,5.24,0.84446156,1.8869058,Walking
5.3399606,5.497331,10.69,-2.2201166,5.040052,6.9190483,8.462001,17.69,-2.982856,7.180635,5.8898106,8.787483,18.05,-2.41,8.106792,Walking
1.8898048,5.6420937,9.43,-4.140586,5.026797,1.9451408,4.4855223,7.82,-3.0645783,3.9165733,1.8592176,3.9095151,6.89,-2.6423476,3.3538551,Walking
0.2657667,3.0337625,4.52,-2.3426998,2.8361557,2.5065691,3.2750547,5.41,-2.070293,3.0512412,10.269458,1.5263289,12.3,8.62,1.3536953,Walking
4.0983825,3.149345,8.43,1.0351465,2.8877456,3.5761516,3.5321302,8.28,-0.23154591,3.1358988,4.8911023,4.703986,10.15,-1.2666923,4.1051965,Walking
12.259112,2.039481,14.94,9.997335,1.7872587,5.8097,3.2160585,9.3,1.5390993,2.8470669,2.7758121,2.777527,5.79,-0.9125633,2.458917,Walking
6.133679,5.4357557,13.14,-0.10896278,4.670881,6.1816382,9.536428,19.19,-3.405087,8.672242,5.6669345,8.345954,17.12,-2.53,7.635378,Walking
2.4911222,5.2017727,9.08,-3.636633,4.3925853,2.4886434,4.492238,8.24,-2.7240696,3.8342373,4.6745925,3.3138542,8.77,0.6537767,2.7302723,Walking
2.0543773,2.983365,6.05,-1.1168685,2.6637487,7.2774105,8.2294655,18.85,0.42223078,7.7150598,2.557828,5.266472,10.0,-1.4165162,4.961448,Walking
1.8872737,5.6302247,9.53,-3.8681788,5.0951505,1.8875408,2.405959,4.1,-1.4573772,2.2299454,-0.19095199,3.578181,4.86,-2.982856,3.3673012,Walking
3.3117743,2.93405,7.44,0.88532263,2.7521505,4.03638,3.976929,9.43,-0.040861044,3.595747,3.8027794,4.8273826,9.3,-2.4516625,4.1696277,Walking
7.619373,1.0351478,8.73,6.238119,0.9208358,8.692955,3.6502964,12.98,4.0588636,3.0893936,5.2627463,3.1908896,9.3,1.4982382,2.6915028,Walking
4.5762105,5.322419,11.96,-0.38136974,4.922527,4.492838,5.5789585,11.03,-2.6014864,4.7295494,8.278291,4.0456076,13.99,5.134871,3.8078067,Walking
0.7147171,7.111421,9.92,-7.3958488,6.1368556,9.602172,7.3034577,19.15,1.4165162,6.3652186,1.0432357,4.402987,7.27,-2.070293,4.1511765,Walking
2.2701309,3.261929,6.09,-1.879608,2.7664921,-0.8935287,3.634101,4.18,-4.140586,3.382352,-2.0044029,2.596306,1.46,-4.79,2.3096018,Walking
8.731852,2.4098637,10.53,5.325556,2.2708642,7.304403,3.3594248,10.57,2.6832085,3.080796,5.5162816,5.4611254,10.38,-2.1111538,5.0849576,Walking
0.58313817,6.1984515,9.34,-4.140586,5.837908,3.7821531,8.066191,15.09,-3.173541,7.5385647,2.3881872,5.469075,9.85,-3.1054392,4.974542,Walking
1.6762819,4.6863346,8.28,-2.1111538,4.4024787,-0.36790574,2.679005,3.3,-3.0237172,2.4452705,-0.729928,3.4534411,3.91,-4.37,3.0932853,Walking
7.113529,2.5236075,10.31,4.140586,2.1309812,5.4373717,5.423636,11.26,-1.7978859,4.823505,8.869549,2.3658495,11.54,5.7886477,2.0539343,Walking
8.883275,7.1942234,17.77,0.14982383,5.9244843,2.0930462,4.644679,8.54,-2.22,4.2979693,2.1171563,5.643154,9.81,-3.568531,5.1285625,Walking
2.1992762,5.562142,9.96,-2.7921712,5.173816,1.6609917,2.4893143,4.1,-1.7570249,2.2786777,-0.29169568,3.6235828,4.79,-3.405087,3.387797,Walking
